,timestamp,open,high,low,close,volume
0,2025-02-03 09:00:00,593.91,590.36,590.36,593.14,18832.0
1,2025-02-03 09:01:00,593.2,593.14,593.14,593.25,8705.0
2,2025-02-03 09:02:00,593.34,593.34,593.34,593.76,21051.0
3,2025-02-03 09:03:00,593.68,593.68,593.68,593.68,5974.0
4,2025-02-03 09:04:00,593.6,593.48,593.48,593.56,36944.0
5,2025-02-03 09:05:00,593.51,593.42,593.42,593.42,20890.0
6,2025-02-03 09:06:00,593.42,593.2,593.2,593.24,26284.0
7,2025-02-03 09:07:00,593.35,593.35,593.35,593.38,21217.0
8,2025-02-03 09:08:00,593.23,593.23,593.23,593.3,19310.0
9,2025-02-03 09:09:00,593.16,593.16,593.16,593.3,1159.0
10,2025-02-03 09:10:00,593.01,592.9,592.9,592.98,10241.0
11,2025-02-03 09:11:00,592.82,592.71,592.71,592.9,1778.0
12,2025-02-03 09:12:00,592.94,592.83,592.83,592.83,4208.0
13,2025-02-03 09:13:00,593.03,593.03,593.03,593.21,3204.0
14,2025-02-03 09:15:00,593.22,593.0,593.0,593.0,13144.0
15,2025-02-03 09:16:00,592.9,592.9,592.9,592.9,460.0
16,2025-02-03 09:17:00,592.78,592.78,592.78,592.78,551.0
17,2025-02-03 09:19:00,592.82,592.6,592.6,592.6,1900.0
18,2025-02-03 09:20:00,592.37,592.33,592.33,592.34,1427.0
19,2025-02-03 09:21:00,592.26,592.26,592.26,592.48,1603.0
20,2025-02-03 09:22:00,592.72,592.66,592.66,592.66,529.0
21,2025-02-03 09:23:00,592.82,592.81,592.81,592.81,3431.0
22,2025-02-03 09:24:00,592.73,592.68,592.68,592.68,475.0
23,2025-02-03 09:25:00,592.99,592.85,592.85,592.85,2802.0
24,2025-02-03 09:26:00,592.8,592.8,592.8,592.84,1821.0
25,2025-02-03 09:27:00,592.77,592.73,592.73,592.73,729.0
26,2025-02-03 09:28:00,592.75,592.75,592.75,592.8,2763.0
27,2025-02-03 09:29:00,592.9,592.9,592.9,592.9,2577.0
28,2025-02-03 09:30:00,593.0,593.0,593.0,593.07,5440.0
29,2025-02-03 09:31:00,592.95,592.95,592.95,592.95,162.0
30,2025-02-03 09:32:00,593.1,593.1,593.1,593.35,882.0
31,2025-02-03 09:33:00,593.38,593.33,593.33,593.33,1271.0
32,2025-02-03 09:34:00,593.32,593.32,593.32,593.32,342.0
33,2025-02-03 09:38:00,593.25,593.25,593.25,593.25,586.0
34,2025-02-03 09:39:00,592.95,592.8,592.8,592.8,741.0
35,2025-02-03 09:40:00,592.69,592.69,592.69,592.86,916.0
36,2025-02-03 09:42:00,592.64,592.5,592.5,592.5,2560.0
37,2025-02-03 09:43:00,592.48,592.4,592.4,592.4,1056.0
38,2025-02-03 09:44:00,592.31,592.31,592.31,592.31,181.0
39,2025-02-03 09:45:00,592.52,592.52,592.52,592.52,322.0
40,2025-02-03 09:47:00,592.3,592.22,592.22,592.32,881.0
41,2025-02-03 09:49:00,592.28,592.28,592.28,592.28,810.0
42,2025-02-03 09:50:00,592.49,592.49,592.49,592.49,341.0
43,2025-02-03 09:53:00,592.3,592.29,592.29,592.29,885.0
44,2025-02-03 09:54:00,592.44,592.44,592.44,592.44,392.0
45,2025-02-03 09:55:00,592.31,592.21,592.21,592.28,4291.0
46,2025-02-03 09:57:00,592.11,592.11,592.11,592.11,608.0
47,2025-02-03 10:00:00,592.3,592.26,592.26,592.26,1434.0
48,2025-02-03 10:01:00,592.19,592.19,592.19,592.19,451.0
49,2025-02-03 10:02:00,592.07,591.98,591.98,591.98,17141.0
50,2025-02-03 10:03:00,591.87,591.87,591.87,591.87,1450.0
51,2025-02-03 10:04:00,591.91,591.8,591.8,591.81,3341.0
52,2025-02-03 10:07:00,592.5,592.48,592.48,592.48,377.0
53,2025-02-03 10:08:00,592.55,592.42,592.42,592.53,2058.0
54,2025-02-03 10:09:00,592.56,592.56,592.56,592.69,2795.0
55,2025-02-03 10:10:00,592.85,592.85,592.85,592.85,764.0
56,2025-02-03 10:11:00,592.67,592.64,592.64,592.64,925.0
57,2025-02-03 10:12:00,592.47,592.47,592.47,592.5,764.0
58,2025-02-03 10:13:00,592.5,592.5,592.5,592.51,557.0
59,2025-02-03 10:14:00,592.75,592.75,592.75,592.75,360.0
60,2025-02-03 10:15:00,592.76,592.74,592.74,592.76,2333.0
61,2025-02-03 10:16:00,592.66,592.66,592.66,592.66,267.0
62,2025-02-03 10:17:00,592.68,592.68,592.68,592.71,5271.0
63,2025-02-03 10:20:00,592.69,592.69,592.69,592.75,1389.0
64,2025-02-03 10:21:00,592.88,592.86,592.86,592.86,2127.0
65,2025-02-03 10:22:00,592.81,592.81,592.81,592.84,563.0
66,2025-02-03 10:23:00,592.72,592.61,592.61,592.61,3506.0
67,2025-02-03 10:24:00,592.54,592.53,592.53,592.65,1628.0
68,2025-02-03 10:28:00,592.83,592.83,592.83,592.83,346.0
69,2025-02-03 10:29:00,592.71,592.71,592.71,592.71,349.0
70,2025-02-03 10:30:00,592.97,592.97,592.97,593.0,1406.0
71,2025-02-03 10:31:00,593.01,593.01,593.01,593.43,1961.0
72,2025-02-03 10:32:00,593.5,593.5,593.5,593.5,9378.0
73,2025-02-03 10:33:00,593.5,593.5,593.5,593.5,10166.0
74,2025-02-03 10:34:00,593.43,593.43,593.43,593.43,471.0
75,2025-02-03 10:35:00,593.46,593.46,593.46,593.5,10153.0
76,2025-02-03 10:36:00,593.45,593.45,593.45,593.45,127.0
77,2025-02-03 10:37:00,593.5,593.5,593.5,593.5,11306.0
78,2025-02-03 10:38:00,593.5,593.5,593.5,593.5,20028.0
79,2025-02-03 10:39:00,593.4,593.4,593.4,593.45,6859.0
80,2025-02-03 10:40:00,593.59,593.5,593.5,593.5,10332.0
81,2025-02-03 10:41:00,593.43,593.42,593.42,593.58,2160.0
82,2025-02-03 10:42:00,593.5,593.5,593.5,593.5,20195.0
83,2025-02-03 10:43:00,593.4,593.4,593.4,593.49,1353.0
84,2025-02-03 10:44:00,593.77,593.69,593.69,593.69,1455.0
