,timestamp,open,high,low,close,volume
0,2024-01-29 09:00:00,487.7,487.5,487.5,487.85,2036.0
1,2024-01-29 09:01:00,487.74,487.74,487.74,487.74,1217.0
2,2024-01-29 09:02:00,487.75,487.75,487.75,487.86,1755.0
3,2024-01-29 09:03:00,487.82,487.81,487.81,487.81,2502.0
4,2024-01-29 09:05:00,487.8,487.8,487.8,487.8,178.0
5,2024-01-29 09:07:00,487.79,487.79,487.79,487.94,495.0
6,2024-01-29 09:13:00,487.79,487.79,487.79,487.79,1265.0
7,2024-01-29 09:15:00,487.63,487.63,487.63,487.63,831.0
8,2024-01-29 09:16:00,487.7,487.7,487.7,487.7,860.0
9,2024-01-29 09:18:00,487.65,487.65,487.65,487.65,424.0
10,2024-01-29 09:20:00,487.54,487.54,487.54,487.54,1493.0
11,2024-01-29 09:22:00,487.49,487.49,487.49,487.49,217.0
12,2024-01-29 09:23:00,487.48,487.44,487.44,487.44,1546.0
13,2024-01-29 09:25:00,487.39,487.39,487.39,487.44,1232.0
14,2024-01-29 09:26:00,487.36,487.36,487.36,487.36,2765.0
15,2024-01-29 09:27:00,487.42,487.42,487.42,487.42,764.0
16,2024-01-29 09:31:00,487.48,487.48,487.48,487.49,2636.0
17,2024-01-29 09:32:00,487.49,487.49,487.49,487.49,754.0
18,2024-01-29 09:33:00,487.55,487.55,487.55,487.55,645.0
19,2024-01-29 09:36:00,487.63,487.63,487.63,487.63,792.0
20,2024-01-29 09:37:00,487.61,487.6,487.6,487.6,933.0
21,2024-01-29 09:38:00,487.51,487.5,487.5,487.5,855.0
22,2024-01-29 09:40:00,487.42,487.42,487.42,487.42,616.0
23,2024-01-29 09:42:00,487.17,487.17,487.17,487.24,420.0
24,2024-01-29 09:48:00,487.27,487.27,487.27,487.27,310.0
25,2024-01-29 09:49:00,487.37,487.37,487.37,487.37,851.0
26,2024-01-29 09:50:00,487.34,487.34,487.34,487.34,226.0
27,2024-01-29 09:51:00,487.29,487.27,487.27,487.27,955.0
28,2024-01-29 09:54:00,487.23,487.23,487.23,487.23,231.0
29,2024-01-29 09:55:00,487.23,487.23,487.23,487.23,301.0
30,2024-01-29 09:56:00,487.24,487.24,487.24,487.24,213.0
31,2024-01-29 10:06:00,487.4,487.4,487.4,487.41,605.0
