,timestamp,open,high,low,close,volume
0,2024-01-16 09:00:00,406.42,406.42,406.42,406.8,3412.0
1,2024-01-16 09:01:00,406.81,406.79,406.79,406.83,6933.0
2,2024-01-16 09:02:00,406.93,406.9,406.9,406.93,21311.0
3,2024-01-16 09:03:00,406.93,406.93,406.93,406.96,1792.0
4,2024-01-16 09:05:00,406.89,406.77,406.77,406.77,614.0
5,2024-01-16 09:06:00,406.83,406.78,406.78,406.78,906.0
6,2024-01-16 09:07:00,406.7,406.7,406.7,406.72,414.0
7,2024-01-16 09:08:00,406.79,406.79,406.79,406.79,196.0
8,2024-01-16 09:09:00,406.84,406.83,406.83,406.86,1184.0
9,2024-01-16 09:10:00,406.77,406.7,406.7,406.78,1536.0
10,2024-01-16 09:11:00,406.77,406.76,406.76,406.76,1473.0
11,2024-01-16 09:12:00,406.73,406.7,406.7,406.81,1605.0
12,2024-01-16 09:13:00,406.77,406.77,406.77,406.77,855.0
13,2024-01-16 09:14:00,406.77,406.77,406.77,406.77,259.0
14,2024-01-16 09:15:00,406.88,406.88,406.88,406.91,433.0
15,2024-01-16 09:16:00,406.93,406.87,406.87,406.87,723.0
16,2024-01-16 09:17:00,406.78,406.76,406.76,406.76,1017.0
17,2024-01-16 09:18:00,406.7,406.65,406.65,406.65,1562.0
18,2024-01-16 09:19:00,406.78,406.78,406.78,406.78,816.0
19,2024-01-16 09:20:00,406.99,406.99,406.99,407.02,1791.0
20,2024-01-16 09:21:00,407.03,407.0,407.0,407.0,743.0
21,2024-01-16 09:22:00,406.94,406.94,406.94,406.94,1024.0
22,2024-01-16 09:23:00,406.9,406.83,406.83,406.84,777.0
23,2024-01-16 09:24:00,406.72,406.62,406.62,406.62,616.0
24,2024-01-16 09:25:00,406.62,406.62,406.62,406.67,541.0
25,2024-01-16 09:26:00,406.64,406.58,406.58,406.58,2406.0
26,2024-01-16 09:27:00,406.5,406.5,406.5,406.5,1010.0
27,2024-01-16 09:29:00,406.49,406.48,406.48,406.49,1920.0
28,2024-01-16 09:32:00,406.56,406.56,406.56,406.56,135.0
29,2024-01-16 09:33:00,406.86,406.84,406.84,406.84,915.0
30,2024-01-16 09:34:00,406.91,406.91,406.91,406.91,264.0
31,2024-01-16 09:35:00,406.92,406.92,406.92,406.92,197.0
32,2024-01-16 09:38:00,406.99,406.94,406.94,406.94,1660.0
33,2024-01-16 09:40:00,406.91,406.85,406.85,406.87,2970.0
34,2024-01-16 09:42:00,406.89,406.78,406.78,406.78,371.0
35,2024-01-16 09:43:00,406.84,406.84,406.84,406.84,136.0
36,2024-01-16 09:44:00,406.83,406.83,406.83,406.83,262.0
37,2024-01-16 09:45:00,406.7,406.7,406.7,406.85,679.0
38,2024-01-16 09:46:00,406.92,406.81,406.81,406.81,1259.0
39,2024-01-16 09:53:00,406.78,406.78,406.78,406.78,243.0
40,2024-01-16 09:54:00,406.88,406.88,406.88,406.88,3080.0
41,2024-01-16 09:55:00,406.86,406.86,406.86,406.87,613.0
42,2024-01-16 09:57:00,406.81,406.76,406.76,406.76,735.0
43,2024-01-16 09:59:00,406.8,406.8,406.8,406.8,116.0
44,2024-01-16 10:01:00,406.6,406.6,406.6,406.6,635.0
45,2024-01-16 10:03:00,406.68,406.68,406.68,406.68,204.0
46,2024-01-16 10:06:00,406.7,406.7,406.7,406.7,230.0
47,2024-01-16 10:11:00,406.57,406.56,406.56,406.56,294.0
48,2024-01-16 10:12:00,406.5,406.5,406.5,406.5,370.0
49,2024-01-16 10:16:00,406.54,406.46,406.46,406.5,1055.0
50,2024-01-16 10:19:00,406.32,406.28,406.28,406.36,2798.0
51,2024-01-16 10:24:00,406.43,406.43,406.43,406.43,100.0
52,2024-01-16 10:25:00,406.65,406.6,406.6,406.6,2580.0
53,2024-01-16 10:26:00,406.45,406.45,406.45,406.45,155.0
54,2024-01-16 10:28:00,406.33,406.32,406.32,406.32,613.0
55,2024-01-16 10:29:00,406.35,406.35,406.35,406.35,132.0
56,2024-01-16 10:30:00,406.21,406.21,406.21,406.21,2607.0
57,2024-01-16 10:31:00,406.15,406.15,406.15,406.15,210.0
58,2024-01-16 10:35:00,406.34,406.34,406.34,406.45,750.0
59,2024-01-16 10:36:00,406.46,406.46,406.46,406.47,844.0
60,2024-01-16 10:39:00,406.65,406.65,406.65,406.7,923.0
61,2024-01-16 10:40:00,406.75,406.75,406.75,406.75,1015.0
62,2024-01-16 10:41:00,406.7,406.64,406.64,406.64,250.0
63,2024-01-16 10:42:00,406.7,406.7,406.7,406.7,557.0
64,2024-01-16 10:43:00,406.72,406.72,406.72,406.72,1801.0
65,2024-01-16 10:45:00,406.65,406.65,406.65,406.72,6750.0
66,2024-01-16 10:47:00,406.56,406.56,406.56,406.56,134.0
67,2024-01-16 10:49:00,406.55,406.55,406.55,406.55,544.0
68,2024-01-16 10:51:00,406.56,406.56,406.56,406.59,1215.0
69,2024-01-16 10:52:00,406.65,406.65,406.65,406.65,204.0
70,2024-01-16 10:54:00,406.56,406.56,406.56,406.57,204.0
71,2024-01-16 10:55:00,406.5,406.5,406.5,406.5,1028.0
72,2024-01-16 10:58:00,406.47,406.47,406.47,406.47,163.0
73,2024-01-16 10:59:00,406.52,406.52,406.52,406.55,806.0
74,2024-01-16 11:01:00,406.74,406.74,406.74,406.74,1088.0
75,2024-01-16 11:02:00,406.79,406.79,406.79,406.79,366.0
76,2024-01-16 11:03:00,406.61,406.61,406.61,406.61,488.0
77,2024-01-16 11:09:00,406.77,406.77,406.77,406.77,408.0
78,2024-01-16 11:10:00,406.73,406.73,406.73,406.73,145.0
79,2024-01-16 11:12:00,406.8,406.8,406.8,406.84,1019.0
80,2024-01-16 11:13:00,406.7,406.7,406.7,406.7,152.0
81,2024-01-16 11:15:00,406.85,406.85,406.85,406.85,167.0
82,2024-01-16 11:17:00,406.88,406.88,406.88,406.9,1110.0
83,2024-01-16 11:18:00,406.9,406.84,406.84,406.84,1651.0
84,2024-01-16 11:20:00,406.88,406.84,406.84,406.84,461.0
85,2024-01-16 11:21:00,406.83,406.83,406.83,406.83,141.0
86,2024-01-16 11:22:00,406.72,406.72,406.72,406.72,1139.0
87,2024-01-16 11:23:00,406.74,406.65,406.65,406.65,827.0
88,2024-01-16 11:24:00,406.63,406.63,406.63,406.67,807.0
89,2024-01-16 11:25:00,406.85,406.85,406.85,406.85,161.0
90,2024-01-16 11:27:00,406.8,406.8,406.8,406.8,323.0
91,2024-01-16 11:29:00,406.91,406.91,406.91,406.93,364.0
92,2024-01-16 11:30:00,406.92,406.92,406.92,406.92,315.0
93,2024-01-16 11:31:00,406.89,406.83,406.83,406.83,457.0
94,2024-01-16 11:32:00,406.93,406.93,406.93,406.93,451.0
95,2024-01-16 11:33:00,406.91,406.91,406.91,407.0,1732.0
96,2024-01-16 11:35:00,406.91,406.82,406.82,406.82,1261.0
97,2024-01-16 11:36:00,406.84,406.83,406.83,406.83,622.0
98,2024-01-16 11:37:00,406.85,406.85,406.85,406.85,237.0
99,2024-01-16 11:38:00,406.9,406.9,406.9,406.9,197.0
100,2024-01-16 11:39:00,406.92,406.9,406.9,406.93,7935.0
101,2024-01-16 11:40:00,406.98,406.87,406.87,406.87,1539.0
102,2024-01-16 11:41:00,406.96,406.92,406.92,406.95,6113.0
103,2024-01-16 11:45:00,406.95,406.95,406.95,406.95,195.0
104,2024-01-16 11:46:00,407.0,407.0,407.0,407.09,3569.0
105,2024-01-16 11:47:00,407.0,407.0,407.0,407.1,908.0
106,2024-01-16 11:48:00,407.16,407.16,407.16,407.21,1140.0
107,2024-01-16 11:49:00,407.23,407.23,407.23,407.23,350.0
108,2024-01-16 11:50:00,407.29,407.29,407.29,407.29,480.0
109,2024-01-16 11:51:00,407.32,407.32,407.32,407.32,315.0
110,2024-01-16 11:52:00,407.43,407.43,407.43,407.43,231.0
111,2024-01-16 11:53:00,407.5,407.5,407.5,407.54,1329.0
112,2024-01-16 11:54:00,407.58,407.58,407.58,407.58,358.0
113,2024-01-16 11:55:00,407.52,407.5,407.5,407.5,722.0
114,2024-01-16 11:56:00,407.56,407.56,407.56,407.56,349.0
115,2024-01-16 11:57:00,407.47,407.47,407.47,407.47,1275.0
116,2024-01-16 11:58:00,407.4,407.38,407.38,407.39,1652.0
117,2024-01-16 12:00:00,407.45,407.45,407.45,407.5,2599.0
118,2024-01-16 12:01:00,407.5,407.46,407.46,407.55,2066.0
119,2024-01-16 12:02:00,407.45,407.45,407.45,407.45,324.0
120,2024-01-16 12:03:00,407.52,407.46,407.46,407.461,2977.0
121,2024-01-16 12:05:00,407.501,407.501,407.501,407.53,4345.0
122,2024-01-16 12:06:00,407.53,407.53,407.53,407.69,1066.0
123,2024-01-16 12:07:00,407.75,407.64,407.64,407.64,2047.0
124,2024-01-16 12:08:00,407.62,407.62,407.62,407.72,921.0
125,2024-01-16 12:09:00,407.74,407.7,407.7,407.78,1158.0
126,2024-01-16 12:10:00,407.77,407.72,407.72,407.72,3767.0
127,2024-01-16 12:11:00,407.72,407.68,407.68,407.72,4851.0
128,2024-01-16 12:12:00,407.7,407.65,407.65,407.65,864.0
129,2024-01-16 12:13:00,407.65,407.56,407.56,407.56,3168.0
130,2024-01-16 12:14:00,407.575,407.56,407.56,407.57,3785.0
131,2024-01-16 12:15:00,407.58,407.51,407.51,407.61,6228.0
132,2024-01-16 12:16:00,407.61,407.56,407.56,407.56,829.0
133,2024-01-16 12:17:00,407.545,407.39,407.39,407.43,2729.0
134,2024-01-16 12:18:00,407.45,407.4,407.4,407.4,14571.0
135,2024-01-16 12:19:00,407.44,407.38,407.38,407.38,1887.0
136,2024-01-16 12:20:00,407.36,407.36,407.36,407.44,3469.0
137,2024-01-16 12:21:00,407.38,407.32,407.32,407.32,1456.0
138,2024-01-16 12:22:00,407.31,407.26,407.26,407.29,2152.0
139,2024-01-16 12:23:00,407.32,407.32,407.32,407.36,4721.0
140,2024-01-16 12:24:00,407.4,407.4,407.4,407.45,2151.0
141,2024-01-16 12:25:00,407.45,407.45,407.45,407.519,3512.0
142,2024-01-16 12:26:00,407.5,407.5,407.5,407.5,350.0
143,2024-01-16 12:27:00,407.63,407.63,407.63,407.69,560.0
144,2024-01-16 12:28:00,407.69,407.69,407.69,407.69,3080.0
145,2024-01-16 12:29:00,407.76,407.76,407.76,407.78,707.0
146,2024-01-16 12:30:00,407.78,407.78,407.78,407.83,3152.0
147,2024-01-16 12:31:00,407.68,407.62,407.62,407.64,689.0
148,2024-01-16 12:32:00,407.71,407.71,407.71,407.77,2530.0
149,2024-01-16 12:33:00,407.81,407.81,407.81,407.81,175.0
150,2024-01-16 12:34:00,407.75,407.71,407.71,407.71,1348.0
151,2024-01-16 12:35:00,407.649,407.649,407.649,407.649,271.0
152,2024-01-16 12:36:00,407.7,407.7,407.7,407.76,1688.0
153,2024-01-16 12:37:00,407.82,407.76,407.76,407.76,1485.0
154,2024-01-16 12:38:00,407.88,407.88,407.88,408.0,1110.0
155,2024-01-16 12:39:00,408.07,408.01,408.01,408.01,1458.0
