,timestamp,open,high,low,close,volume
0,2025-06-09 08:00:00,117.0,117.0,117.0,117.01,4305.0
1,2025-06-09 08:01:00,117.07,117.06,117.06,117.06,552.0
2,2025-06-09 08:03:00,117.01,117.01,117.01,117.02,559.0
3,2025-06-09 08:06:00,117.01,117.01,117.01,117.07,1095.0
4,2025-06-09 08:08:00,117.11,117.07,117.07,117.15,1267.0
5,2025-06-09 08:09:00,117.19,117.19,117.19,117.26,5401.0
6,2025-06-09 08:10:00,117.24,117.24,117.24,117.24,227.0
7,2025-06-09 08:11:00,117.26,117.25,117.25,117.25,771.0
8,2025-06-09 08:13:00,117.14,117.12,117.12,117.12,960.0
9,2025-06-09 08:14:00,117.1,117.08,117.08,117.08,1781.0
10,2025-06-09 08:15:00,117.1,117.0,117.0,117.09,2091.0
11,2025-06-09 08:16:00,117.06,117.06,117.06,117.06,493.0
12,2025-06-09 08:17:00,117.1,117.1,117.1,117.1,354.0
13,2025-06-09 08:18:00,117.19,117.19,117.19,117.19,655.0
14,2025-06-09 08:22:00,117.19,117.19,117.19,117.25,5762.0
15,2025-06-09 08:23:00,117.22,117.22,117.22,117.22,270.0
16,2025-06-09 08:24:00,117.22,117.22,117.22,117.22,414.0
17,2025-06-09 08:25:00,117.1,117.1,117.1,117.12,808.0
18,2025-06-09 08:26:00,117.01,117.0,117.0,117.0,627.0
19,2025-06-09 08:27:00,116.97,116.9,116.9,116.91,1754.0
20,2025-06-09 08:32:00,116.99,116.99,116.99,116.99,813.0
21,2025-06-09 08:33:00,116.95,116.95,116.95,116.99,1810.0
22,2025-06-09 08:36:00,116.99,116.99,116.99,116.99,419.0
23,2025-06-09 08:38:00,117.0,117.0,117.0,117.0,352.0
24,2025-06-09 08:43:00,117.04,117.04,117.04,117.04,689.0
25,2025-06-09 08:44:00,117.1,117.1,117.1,117.14,898.0
26,2025-06-09 08:45:00,117.04,117.04,117.04,117.04,384.0
27,2025-06-09 08:46:00,117.13,117.13,117.13,117.13,278.0
28,2025-06-09 08:48:00,117.15,117.15,117.15,117.16,1032.0
29,2025-06-09 08:49:00,117.22,117.22,117.22,117.22,741.0
30,2025-06-09 08:50:00,117.25,117.19,117.19,117.25,2812.0
31,2025-06-09 08:52:00,117.21,117.21,117.21,117.21,852.0
