,timestamp,open,high,low,close,volume
0,2025-06-13 08:00:00,116.0,115.3,115.3,115.81,13638
1,2025-06-13 08:01:00,115.92,115.89,115.89,116.2,17819
2,2025-06-13 08:02:00,116.16,116.16,116.16,116.27,5115
3,2025-06-13 08:03:00,116.44,116.44,116.44,116.49,5028
4,2025-06-13 08:04:00,116.56,116.56,116.56,116.58,3459
5,2025-06-13 08:05:00,116.56,116.56,116.56,116.72,9830
6,2025-06-13 08:06:00,116.8,116.59,116.59,116.59,6055
7,2025-06-13 08:07:00,116.66,116.66,116.66,116.71,1243
8,2025-06-13 08:08:00,116.7,116.64,116.64,116.64,1872
9,2025-06-13 08:09:00,116.5,116.44,116.44,116.44,3827
10,2025-06-13 08:10:00,116.45,116.45,116.45,116.47,2967
11,2025-06-13 08:11:00,116.49,116.49,116.49,116.51,846
12,2025-06-13 08:12:00,116.56,116.56,116.56,116.56,296
13,2025-06-13 08:13:00,116.7,116.69,116.69,116.73,1128
14,2025-06-13 08:14:00,116.74,116.72,116.72,116.74,1879
15,2025-06-13 08:15:00,116.78,116.73,116.73,116.73,1574
16,2025-06-13 08:16:00,116.77,116.77,116.77,116.77,371
17,2025-06-13 08:17:00,116.66,116.61,116.61,116.61,1296
18,2025-06-13 08:18:00,116.62,116.54,116.54,116.56,3301
19,2025-06-13 08:20:00,116.61,116.61,116.61,116.61,876
20,2025-06-13 08:21:00,116.64,116.55,116.55,116.55,6167
21,2025-06-13 08:22:00,116.64,116.59,116.59,116.6,980
22,2025-06-13 08:23:00,116.61,116.58,116.58,116.58,3103
23,2025-06-13 08:24:00,116.62,116.53,116.53,116.62,4745
24,2025-06-13 08:25:00,116.56,116.54,116.54,116.65,3593
25,2025-06-13 08:26:00,116.65,116.56,116.56,116.56,6804
26,2025-06-13 08:27:00,116.54,116.46,116.46,116.47,5678
27,2025-06-13 08:29:00,116.54,116.53,116.53,116.53,576
28,2025-06-13 08:30:00,116.61,116.61,116.61,116.61,532
29,2025-06-13 08:32:00,116.63,116.59,116.59,116.59,740
30,2025-06-13 08:33:00,116.61,116.52,116.52,116.52,1428
31,2025-06-13 08:34:00,116.5,116.48,116.48,116.48,577
32,2025-06-13 08:35:00,116.47,116.3,116.3,116.3,2589
33,2025-06-13 08:37:00,116.34,116.34,116.34,116.34,610
34,2025-06-13 08:38:00,116.3,116.3,116.3,116.32,2151
35,2025-06-13 08:39:00,116.22,116.2,116.2,116.2,1090
36,2025-06-13 08:40:00,116.21,116.21,116.21,116.21,618
37,2025-06-13 08:41:00,116.17,116.11,116.11,116.17,3536
38,2025-06-13 08:42:00,116.1,116.1,116.1,116.1,1365
39,2025-06-13 08:45:00,116.2,116.17,116.17,116.22,956
40,2025-06-13 08:46:00,116.14,116.14,116.14,116.18,1289
41,2025-06-13 08:47:00,116.31,116.16,116.16,116.16,2084
42,2025-06-13 08:48:00,116.15,116.15,116.15,116.15,263
43,2025-06-13 08:50:00,116.07,116.07,116.07,116.07,413
44,2025-06-13 08:51:00,116.14,116.14,116.14,116.14,1388
45,2025-06-13 08:54:00,116.2,116.2,116.2,116.2,639
46,2025-06-13 08:57:00,116.21,116.2,116.2,116.2,541
47,2025-06-13 09:00:00,116.17,116.17,116.17,116.17,255
48,2025-06-13 09:02:00,116.24,116.24,116.24,116.3,1656
49,2025-06-13 09:04:00,116.28,116.28,116.28,116.4,2999
50,2025-06-13 09:05:00,116.39,116.28,116.28,116.28,3931
51,2025-06-13 09:06:00,116.27,116.27,116.27,116.27,407
52,2025-06-13 09:07:00,116.35,116.31,116.31,116.39,1948
53,2025-06-13 09:08:00,116.35,116.35,116.35,116.4,2080
54,2025-06-13 09:09:00,116.43,116.43,116.43,116.6,3343
55,2025-06-13 09:10:00,116.57,116.57,116.57,116.57,519
56,2025-06-13 09:12:00,116.52,116.52,116.52,116.54,899
57,2025-06-13 09:13:00,116.39,116.39,116.39,116.39,2576
58,2025-06-13 09:14:00,116.37,116.37,116.37,116.37,1022
59,2025-06-13 09:15:00,116.3,116.3,116.3,116.7,1342
60,2025-06-13 09:16:00,116.55,116.55,116.55,116.55,350
61,2025-06-13 09:19:00,116.59,116.59,116.59,116.64,670
62,2025-06-13 09:20:00,116.54,116.5,116.5,116.5,1316
63,2025-06-13 09:21:00,116.5,116.5,116.5,116.55,3096
64,2025-06-13 09:22:00,116.59,116.59,116.59,116.59,475
65,2025-06-13 09:23:00,116.67,116.6,116.6,116.6,792
66,2025-06-13 09:24:00,116.59,116.59,116.59,116.7,2699
67,2025-06-13 09:25:00,116.69,116.69,116.69,116.69,727
68,2025-06-13 09:26:00,116.7,116.7,116.7,116.7,426
69,2025-06-13 09:29:00,116.68,116.68,116.68,116.76,1343
70,2025-06-13 09:30:00,116.75,116.64,116.64,116.71,1951
71,2025-06-13 09:31:00,116.76,116.66,116.66,116.66,3973
72,2025-06-13 09:32:00,116.66,116.66,116.66,116.66,995
73,2025-06-13 09:35:00,116.67,116.67,116.67,116.7,344
74,2025-06-13 09:36:00,116.67,116.67,116.67,116.67,740
75,2025-06-13 09:37:00,116.62,116.61,116.61,116.62,889
76,2025-06-13 09:41:00,116.6,116.58,116.58,116.58,1214
77,2025-06-13 09:42:00,116.58,116.58,116.58,116.6,1976
78,2025-06-13 09:43:00,116.69,116.69,116.69,116.7,517
79,2025-06-13 09:44:00,116.66,116.6,116.6,116.6,2116
80,2025-06-13 09:45:00,116.61,116.6,116.6,116.6,810
81,2025-06-13 09:49:00,116.69,116.69,116.69,116.69,891
82,2025-06-13 09:50:00,116.7,116.7,116.7,116.7,882
83,2025-06-13 09:51:00,116.84,116.8,116.8,116.8,841
84,2025-06-13 09:53:00,116.88,116.88,116.88,116.9,3381
85,2025-06-13 09:54:00,116.97,116.89,116.89,116.9,1864
86,2025-06-13 09:56:00,116.88,116.87,116.87,116.87,1462
87,2025-06-13 09:57:00,116.95,116.95,116.95,116.95,2393
88,2025-06-13 09:58:00,116.84,116.79,116.79,116.8,2743
89,2025-06-13 10:00:00,116.8,116.8,116.8,116.8,555
90,2025-06-13 10:01:00,116.72,116.72,116.72,116.72,991
91,2025-06-13 10:02:00,116.71,116.66,116.66,116.66,1511
92,2025-06-13 10:03:00,116.66,116.66,116.66,116.66,751
93,2025-06-13 10:04:00,116.71,116.67,116.67,116.7,1419
94,2025-06-13 10:10:00,116.81,116.81,116.81,116.81,1022
95,2025-06-13 10:11:00,116.74,116.73,116.73,116.73,2382
96,2025-06-13 10:13:00,116.7,116.7,116.7,116.7,4902
97,2025-06-13 10:14:00,116.69,116.69,116.69,116.7,1365
98,2025-06-13 10:15:00,116.66,116.65,116.65,116.66,925
99,2025-06-13 10:16:00,116.64,116.64,116.64,116.64,867
100,2025-06-13 10:17:00,116.7,116.7,116.7,116.7,324
101,2025-06-13 10:19:00,116.77,116.77,116.77,116.77,834
102,2025-06-13 10:21:00,116.62,116.62,116.62,116.62,203
103,2025-06-13 10:23:00,116.58,116.57,116.57,116.57,1818
104,2025-06-13 10:24:00,116.61,116.61,116.61,116.61,338
105,2025-06-13 10:26:00,116.64,116.64,116.64,116.64,282
106,2025-06-13 10:27:00,116.7,116.7,116.7,116.7,498
107,2025-06-13 10:28:00,116.75,116.75,116.75,116.75,603
108,2025-06-13 10:31:00,116.71,116.0,116.0,116.28,24976
109,2025-06-13 10:32:00,116.37,116.37,116.37,116.54,1342
110,2025-06-13 10:33:00,116.42,116.42,116.42,116.48,2026
111,2025-06-13 10:34:00,116.44,116.4,116.4,116.4,2883
112,2025-06-13 10:35:00,116.37,116.37,116.37,116.37,209
113,2025-06-13 10:37:00,116.35,116.3,116.3,116.3,1731
114,2025-06-13 10:38:00,116.3,116.3,116.3,116.3,1548
115,2025-06-13 10:40:00,116.3,116.3,116.3,116.3,942
116,2025-06-13 10:41:00,116.3,116.3,116.3,116.3,2272
117,2025-06-13 10:42:00,116.28,116.28,116.28,116.28,1326
118,2025-06-13 10:43:00,116.27,116.27,116.27,116.3,5256
119,2025-06-13 10:45:00,116.35,116.35,116.35,116.35,524
120,2025-06-13 10:46:00,116.35,116.35,116.35,116.44,1583
121,2025-06-13 10:47:00,116.52,116.52,116.52,116.7,3972
122,2025-06-13 10:48:00,116.69,116.66,116.66,116.69,650
123,2025-06-13 10:49:00,116.61,116.6,116.6,116.6,1965
124,2025-06-13 10:51:00,116.68,116.68,116.68,116.7,1944
125,2025-06-13 10:52:00,116.61,116.61,116.61,116.61,298
126,2025-06-13 10:55:00,116.69,116.69,116.69,116.69,671
127,2025-06-13 10:59:00,116.8,116.8,116.8,116.82,766
128,2025-06-13 11:00:00,116.82,116.73,116.73,116.86,8390
129,2025-06-13 11:01:00,116.9,116.9,116.9,117.0,4069
130,2025-06-13 11:02:00,116.9,116.88,116.88,116.91,1075
131,2025-06-13 11:03:00,116.96,116.96,116.96,117.15,7778
132,2025-06-13 11:04:00,117.19,117.09,117.09,117.09,2601
133,2025-06-13 11:05:00,117.09,117.09,117.09,117.12,2087
134,2025-06-13 11:06:00,117.15,117.15,117.15,117.2,2542
135,2025-06-13 11:07:00,117.2,117.18,117.18,117.21,3637
136,2025-06-13 11:08:00,117.25,117.23,117.23,117.31,4164
137,2025-06-13 11:09:00,117.29,117.2,117.2,117.2,3075
138,2025-06-13 11:10:00,117.2,117.14,117.14,117.14,1877
139,2025-06-13 11:11:00,117.1,117.08,117.08,117.08,1163
140,2025-06-13 11:12:00,117.04,117.04,117.04,117.04,1395
141,2025-06-13 11:13:00,116.93,116.89,116.89,116.91,2835
142,2025-06-13 11:14:00,116.91,116.91,116.91,117.0,3477
143,2025-06-13 11:15:00,116.91,116.91,116.91,116.91,553
144,2025-06-13 11:16:00,116.91,116.86,116.86,116.86,2013
145,2025-06-13 11:17:00,116.89,116.87,116.87,116.87,1245
146,2025-06-13 11:18:00,116.94,116.89,116.89,116.89,2368
147,2025-06-13 11:19:00,117.0,117.0,117.0,117.0,4005
148,2025-06-13 11:20:00,117.06,116.91,116.91,116.91,1432
149,2025-06-13 11:22:00,116.945,116.91,116.91,116.93,990
150,2025-06-13 11:23:00,116.95,116.89,116.89,116.89,2369
151,2025-06-13 11:24:00,116.89,116.85,116.85,116.85,2067
152,2025-06-13 11:25:00,116.905,115.98,115.98,116.0,53100
153,2025-06-13 11:26:00,116.0,115.31,115.31,115.31,41159
154,2025-06-13 11:27:00,115.29,115.29,115.29,115.5,25065
155,2025-06-13 11:28:00,115.5,115.5,115.5,115.5,36308
156,2025-06-13 11:29:00,115.89,115.88,115.88,115.88,3816
157,2025-06-13 11:30:00,115.93,115.93,115.93,116.01,4315
158,2025-06-13 11:31:00,115.94,115.94,115.94,116.0,4864
159,2025-06-13 11:32:00,116.03,116.02,116.02,116.1,2682
160,2025-06-13 11:33:00,116.18,116.0,116.0,116.07,6953
161,2025-06-13 11:34:00,116.13,116.13,116.13,116.23,3503
162,2025-06-13 11:35:00,116.21,116.21,116.21,116.3,3981
163,2025-06-13 11:36:00,116.38,116.33,116.33,116.39,3830
164,2025-06-13 11:37:00,116.43,116.43,116.43,116.47,1278
165,2025-06-13 11:38:00,116.4,116.33,116.33,116.43,3341
166,2025-06-13 11:39:00,116.35,116.2,116.2,116.25,21321
167,2025-06-13 11:40:00,116.25,116.25,116.25,116.25,1750
168,2025-06-13 11:41:00,116.25,116.2,116.2,116.2,8335
169,2025-06-13 11:42:00,116.25,116.25,116.25,116.25,6609
170,2025-06-13 11:43:00,116.25,116.25,116.25,116.25,1864
171,2025-06-13 11:44:00,116.25,116.25,116.25,116.32,9493
172,2025-06-13 11:45:00,116.33,116.23,116.23,116.23,8406
173,2025-06-13 11:46:00,116.22,116.22,116.22,116.23,3241
174,2025-06-13 11:47:00,116.23,116.23,116.23,116.23,1903
175,2025-06-13 11:48:00,116.23,116.18,116.18,116.18,6483
176,2025-06-13 11:49:00,116.2,116.2,116.2,116.23,3475
177,2025-06-13 11:50:00,116.23,116.22,116.22,116.23,3419
178,2025-06-13 11:51:00,116.24,116.22,116.22,116.22,5147
179,2025-06-13 11:52:00,116.22,116.22,116.22,116.25,2632
180,2025-06-13 11:53:00,116.23,116.2,116.2,116.25,5114
181,2025-06-13 11:54:00,116.25,116.23,116.23,116.23,1030
182,2025-06-13 11:55:00,116.23,116.23,116.23,116.25,2044
183,2025-06-13 11:56:00,116.22,116.22,116.22,116.25,1054
184,2025-06-13 11:57:00,116.27,116.25,116.25,116.25,3331
185,2025-06-13 11:58:00,116.23,116.17,116.17,116.37,8170
186,2025-06-13 11:59:00,116.32,116.3,116.3,116.3,2430
187,2025-06-13 12:00:00,117.0,115.15,115.15,115.99,226808
188,2025-06-13 12:01:00,115.86,115.71,115.71,116.42,21359
189,2025-06-13 12:02:00,116.4,116.4,116.4,116.58,7991
190,2025-06-13 12:03:00,116.57,116.5,116.5,116.5687,3387
191,2025-06-13 12:04:00,116.54,116.4512,116.4512,116.5,4697
192,2025-06-13 12:05:00,116.5,116.45,116.45,116.49,9423
193,2025-06-13 12:06:00,116.4037,116.4,116.4,116.55,3494
194,2025-06-13 12:07:00,116.59,116.56,116.56,116.8,6515
195,2025-06-13 12:08:00,116.77,116.6,116.6,116.6,6385
196,2025-06-13 12:09:00,116.6013,116.6013,116.6013,116.61,2433
197,2025-06-13 12:10:00,116.69,116.61,116.61,116.82,5272
198,2025-06-13 12:11:00,116.75,116.65,116.65,116.75,2113
199,2025-06-13 12:12:00,116.68,116.68,116.68,116.7499,3327
200,2025-06-13 12:13:00,116.75,116.6101,116.6101,116.6101,12866
201,2025-06-13 12:14:00,116.63,116.63,116.63,116.7,2297
202,2025-06-13 12:15:00,116.7,116.67,116.67,116.69,4824
203,2025-06-13 12:16:00,116.7199,116.7,116.7,116.79,4993
204,2025-06-13 12:17:00,116.8,116.78,116.78,116.8,1703
205,2025-06-13 12:18:00,116.815,116.75,116.75,116.89,2207
206,2025-06-13 12:19:00,116.8899,116.8,116.8,116.88,929
207,2025-06-13 12:20:00,116.88,116.7,116.7,116.7,11135
208,2025-06-13 12:21:00,116.69,116.69,116.69,116.76,5777
209,2025-06-13 12:22:00,116.7599,116.75,116.75,116.88,3670
210,2025-06-13 12:23:00,116.8899,116.8,116.8,116.86,2912
211,2025-06-13 12:24:00,116.8899,116.8022,116.8022,116.8022,1342
212,2025-06-13 12:25:00,116.84,116.7985,116.7985,116.8,5348
213,2025-06-13 12:26:00,116.8002,116.8002,116.8002,116.83,2030
214,2025-06-13 12:27:00,116.83,116.73,116.73,116.8,3072
215,2025-06-13 12:28:00,116.72,116.65,116.65,116.67,5274
216,2025-06-13 12:29:00,116.7,116.7,116.7,116.74,1234
217,2025-06-13 12:30:00,116.74,116.55,116.55,116.6,7810
218,2025-06-13 12:31:00,116.508,116.508,116.508,116.508,522
219,2025-06-13 12:32:00,116.6,116.6,116.6,116.63,1309
220,2025-06-13 12:33:00,116.7,116.6501,116.6501,116.68,1228
221,2025-06-13 12:34:00,116.66,116.57,116.57,116.57,2331
222,2025-06-13 12:35:00,116.5372,116.5372,116.5372,116.65,1265
223,2025-06-13 12:36:00,116.7,116.69,116.69,116.7399,3686
224,2025-06-13 12:37:00,116.7,116.69,116.69,116.75,2046
225,2025-06-13 12:38:00,116.75,116.7403,116.7403,116.77,3683
226,2025-06-13 12:39:00,116.74,116.64,116.64,116.64,3993
227,2025-06-13 12:40:00,116.7,116.7,116.7,116.7655,1638
228,2025-06-13 12:41:00,116.77,116.6,116.6,116.6,1840
229,2025-06-13 12:42:00,116.6,116.55,116.55,116.55,2075
230,2025-06-13 12:43:00,116.55,116.55,116.55,116.65,2046
231,2025-06-13 12:44:00,116.56,116.56,116.56,116.56,1588
232,2025-06-13 12:45:00,116.5018,116.5,116.5,116.6499,4270
233,2025-06-13 12:46:00,116.65,116.5,116.5,116.65,3238
234,2025-06-13 12:47:00,116.5,116.43,116.43,116.54,3640
235,2025-06-13 12:48:00,116.53,116.45,116.45,116.67,14901
236,2025-06-13 12:49:00,116.66,116.66,116.66,116.66,1675
237,2025-06-13 12:50:00,116.58,116.58,116.58,116.59,1221
238,2025-06-13 12:51:00,116.504,116.504,116.504,116.64,2454
239,2025-06-13 12:52:00,116.59,116.59,116.59,116.59,753
240,2025-06-13 12:53:00,116.56,116.56,116.56,116.59,2186
241,2025-06-13 12:54:00,116.6399,116.51,116.51,116.59,7127
242,2025-06-13 12:55:00,116.5,116.5,116.5,116.51,8147
243,2025-06-13 12:56:00,116.55,116.55,116.55,116.55,1634
244,2025-06-13 12:57:00,116.56,116.55,116.55,116.58,1970
245,2025-06-13 12:58:00,116.55,116.55,116.55,116.5999,2617
246,2025-06-13 12:59:00,116.55,116.39,116.39,116.4799,17630
247,2025-06-13 13:00:00,116.4799,116.44,116.44,116.5,2582
248,2025-06-13 13:01:00,116.55,116.43,116.43,116.5,2249
249,2025-06-13 13:02:00,116.4,116.4,116.4,116.4,4168
250,2025-06-13 13:03:00,116.46,116.4,116.4,116.4,674
251,2025-06-13 13:04:00,116.4001,116.4,116.4,116.43,3438
