,timestamp,open,high,low,close,volume
0,2025-06-13 08:00:00,526.45,524.61,524.61,526.68,21925.0
1,2025-06-13 08:01:00,526.7,526.65,526.65,526.98,6872.0
2,2025-06-13 08:02:00,526.96,526.85,526.85,527.18,11845.0
3,2025-06-13 08:03:00,527.15,526.98,526.98,527.11,4370.0
4,2025-06-13 08:04:00,527.12,527.06,527.06,527.06,4022.0
5,2025-06-13 08:05:00,527.04,526.98,526.98,527.09,6300.0
6,2025-06-13 08:06:00,527.06,526.69,526.69,526.83,3770.0
7,2025-06-13 08:07:00,526.91,526.85,526.85,526.9,4425.0
8,2025-06-13 08:08:00,526.82,526.59,526.59,526.71,5514.0
9,2025-06-13 08:09:00,526.73,526.73,526.73,526.84,1316.0
10,2025-06-13 08:10:00,526.85,526.78,526.78,526.78,4419.0
11,2025-06-13 08:11:00,526.81,526.77,526.77,526.77,1910.0
12,2025-06-13 08:12:00,526.8,526.76,526.76,527.05,4994.0
13,2025-06-13 08:13:00,527.13,527.05,527.05,527.1,2324.0
14,2025-06-13 08:14:00,527.07,527.05,527.05,527.05,2938.0
15,2025-06-13 08:15:00,526.98,526.8,526.8,527.01,2549.0
16,2025-06-13 08:16:00,527.05,527.05,527.05,527.1,1694.0
17,2025-06-13 08:17:00,526.95,526.73,526.73,526.73,3457.0
18,2025-06-13 08:18:00,526.72,526.72,526.72,526.86,1456.0
19,2025-06-13 08:19:00,526.94,526.78,526.78,526.78,973.0
20,2025-06-13 08:20:00,526.78,526.65,526.65,526.65,963.0
21,2025-06-13 08:21:00,526.69,526.4,526.4,526.4,2045.0
22,2025-06-13 08:22:00,526.39,526.39,526.39,526.39,435.0
23,2025-06-13 08:23:00,526.41,526.32,526.32,526.36,1947.0
24,2025-06-13 08:24:00,526.31,526.27,526.27,526.27,1337.0
25,2025-06-13 08:25:00,526.29,526.26,526.26,526.26,1797.0
26,2025-06-13 08:26:00,526.25,525.96,525.96,525.96,3000.0
27,2025-06-13 08:27:00,526.04,525.86,525.86,526.05,3152.0
28,2025-06-13 08:28:00,526.02,525.89,525.89,526.18,2470.0
29,2025-06-13 08:29:00,526.36,526.27,526.27,526.38,2006.0
30,2025-06-13 08:30:00,526.29,526.22,526.22,526.24,3164.0
31,2025-06-13 08:31:00,526.24,526.24,526.24,526.31,1815.0
